"Active (0/1)";"Name *";"Categories (x,y,z...)";"Price tax excluded";"Tax rule ID";"Wholesale price";"On sale (0/1)";"Discount amount";"Discount percent";"Discount from (yyyy-mm-dd)";"Discount to (yyyy-mm-dd)";"Reference #";"Supplier reference #";Supplier;Brand;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;"Delivery time of in-stock products:";"Delivery time of out-of-stock products with allowed orders:";Quantity;"Minimal quantity";"Low stock level";"Send me an email when the quantity is under this level";Visibility;"Additional shipping cost";"Unit for the price per unit";"Price per unit";Summary;Description;"Tags (x,y,z...)";"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Text when in stock";"Text when backorder allowed";"Available for order (0 = No, 1 = Yes)";"Product availability date";"Product creation date";"Show price (0 = No, 1 = Yes)";"Image URLs (x,y,z...)";"Image alt texts (x,y,z...)";"Delete existing images (0 = No, 1 = Yes)";"Feature (Name:Value:Position:Customized)";"Available online only (0 = No, 1 = Yes)";Condition;"Customizable (0 = No, 1 = Yes)";"Uploadable files (0 = No, 1 = Yes)";"Text fields (0 = No, 1 = Yes)";"Out of stock";"ID / Name of shop";"Advanced Stock Management";"Depends on stock";Warehouse
1;"Maqueta Macizo Posets/Llardana / Esc 1:20.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;Posets;;;"Top Relieve 3D";;;;0.000000;25.000000;14.000000;22.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";15;1;;0;both;0.000000;;;"Maqueta del Macizo del Posets a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;;;"Maqueta del Macizo del Posets a escala 1:25.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";posets;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 08:57:47";1;http://toprelieve3d.com/img/p/3/5/1/8/3518.jpg,http://toprelieve3d.com/img/p/3/5/1/9/3519.jpg,http://toprelieve3d.com/img/p/3/5/2/0/3520.jpg,http://toprelieve3d.com/img/p/3/5/2/1/3521.jpg,http://toprelieve3d.com/img/p/3/5/2/4/3524.jpg,http://toprelieve3d.com/img/p/3/5/3/8/3538.jpg,http://toprelieve3d.com/img/p/3/5/3/9/3539.jpg,http://toprelieve3d.com/img/p/3/5/4/0/3540.jpg,http://toprelieve3d.com/img/p/3/5/4/1/3541.jpg,http://toprelieve3d.com/img/p/3/5/4/2/3542.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 20.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Tresmiles:4:0,Ubicación temática:Pirineos:5:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Macizo Posets/Llardana / Esc 1:20.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;Posets;;;"Top Relieve 3D";;;;0.000000;25.000000;14.000000;22.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";6;1;;0;both;0.000000;;;"Maqueta del Macizo del Posets a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;;;"Maqueta del Macizo del Posets a escala 1:25.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";posets;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 08:57:47";1;http://toprelieve3d.com/img/p/3/5/1/8/3518.jpg,http://toprelieve3d.com/img/p/3/5/1/9/3519.jpg,http://toprelieve3d.com/img/p/3/5/2/0/3520.jpg,http://toprelieve3d.com/img/p/3/5/2/1/3521.jpg,http://toprelieve3d.com/img/p/3/5/2/4/3524.jpg,http://toprelieve3d.com/img/p/3/5/3/8/3538.jpg,http://toprelieve3d.com/img/p/3/5/3/9/3539.jpg,http://toprelieve3d.com/img/p/3/5/4/0/3540.jpg,http://toprelieve3d.com/img/p/3/5/4/1/3541.jpg,http://toprelieve3d.com/img/p/3/5/4/2/3542.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 20.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Tresmiles:4:0,Ubicación temática:Pirineos:5:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Macizo Posets/Llardana / Esc 1:20.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;Posets;;;"Top Relieve 3D";;;;0.000000;25.000000;14.000000;22.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";9;1;;0;both;0.000000;;;"Maqueta del Macizo del Posets a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;;;"Maqueta del Macizo del Posets a escala 1:25.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";posets;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 08:57:47";1;http://toprelieve3d.com/img/p/3/5/1/8/3518.jpg,http://toprelieve3d.com/img/p/3/5/1/9/3519.jpg,http://toprelieve3d.com/img/p/3/5/2/0/3520.jpg,http://toprelieve3d.com/img/p/3/5/2/1/3521.jpg,http://toprelieve3d.com/img/p/3/5/2/4/3524.jpg,http://toprelieve3d.com/img/p/3/5/3/8/3538.jpg,http://toprelieve3d.com/img/p/3/5/3/9/3539.jpg,http://toprelieve3d.com/img/p/3/5/4/0/3540.jpg,http://toprelieve3d.com/img/p/3/5/4/1/3541.jpg,http://toprelieve3d.com/img/p/3/5/4/2/3542.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 20.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Tresmiles:4:0,Ubicación temática:Pirineos:5:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Macizo Posets/Llardana / Esc 1:20.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;Posets;;;"Top Relieve 3D";;;;0.000000;25.000000;14.000000;22.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";0;1;;0;both;0.000000;;;"Maqueta del Macizo del Posets a escala 1:20.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;;;"Maqueta del Macizo del Posets a escala 1:25.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";posets;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 08:57:47";1;http://toprelieve3d.com/img/p/3/5/1/8/3518.jpg,http://toprelieve3d.com/img/p/3/5/1/9/3519.jpg,http://toprelieve3d.com/img/p/3/5/2/0/3520.jpg,http://toprelieve3d.com/img/p/3/5/2/1/3521.jpg,http://toprelieve3d.com/img/p/3/5/2/4/3524.jpg,http://toprelieve3d.com/img/p/3/5/3/8/3538.jpg,http://toprelieve3d.com/img/p/3/5/3/9/3539.jpg,http://toprelieve3d.com/img/p/3/5/4/0/3540.jpg,http://toprelieve3d.com/img/p/3/5/4/1/3541.jpg,http://toprelieve3d.com/img/p/3/5/4/2/3542.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 20.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Tresmiles:4:0,Ubicación temática:Pirineos:5:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Mulhacén / Esc 1:25.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;mulhacen;;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";15;1;;0;both;0.000000;;;"Maqueta del Mulhacén, en Sierra Nevada, a escala 1:15.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;"Maqueta Mulhacén / Esc 1:25.000 / 15 x 15 cm";;"Maqueta 3D del Mulhacén, en Sierra Nevada, a escala 1:25.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";mulhacen;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 16:34:04";1;http://toprelieve3d.com/img/p/1/6/0/8/1608.jpg,http://toprelieve3d.com/img/p/1/6/8/8/1688.jpg,http://toprelieve3d.com/img/p/3/3/7/7/3377.jpg,http://toprelieve3d.com/img/p/3/3/7/8/3378.jpg,http://toprelieve3d.com/img/p/3/3/7/9/3379.jpg,http://toprelieve3d.com/img/p/3/3/8/0/3380.jpg,http://toprelieve3d.com/img/p/3/3/8/1/3381.jpg,http://toprelieve3d.com/img/p/3/7/4/7/3747.jpg,http://toprelieve3d.com/img/p/3/7/4/8/3748.jpg,http://toprelieve3d.com/img/p/3/7/4/9/3749.jpg,http://toprelieve3d.com/img/p/3/7/5/0/3750.jpg,http://toprelieve3d.com/img/p/3/7/5/1/3751.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 25.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Tresmiles:4:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Mulhacén / Esc 1:25.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;mulhacen;;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";8;1;;0;both;0.000000;;;"Maqueta del Mulhacén, en Sierra Nevada, a escala 1:15.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;"Maqueta Mulhacén / Esc 1:25.000 / 15 x 15 cm";;"Maqueta 3D del Mulhacén, en Sierra Nevada, a escala 1:25.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";mulhacen;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 16:34:04";1;http://toprelieve3d.com/img/p/1/6/0/8/1608.jpg,http://toprelieve3d.com/img/p/1/6/8/8/1688.jpg,http://toprelieve3d.com/img/p/3/3/7/7/3377.jpg,http://toprelieve3d.com/img/p/3/3/7/8/3378.jpg,http://toprelieve3d.com/img/p/3/3/7/9/3379.jpg,http://toprelieve3d.com/img/p/3/3/8/0/3380.jpg,http://toprelieve3d.com/img/p/3/3/8/1/3381.jpg,http://toprelieve3d.com/img/p/3/7/4/7/3747.jpg,http://toprelieve3d.com/img/p/3/7/4/8/3748.jpg,http://toprelieve3d.com/img/p/3/7/4/9/3749.jpg,http://toprelieve3d.com/img/p/3/7/5/0/3750.jpg,http://toprelieve3d.com/img/p/3/7/5/1/3751.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 25.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Tresmiles:4:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Mulhacén / Esc 1:25.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;mulhacen;;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";7;1;;0;both;0.000000;;;"Maqueta del Mulhacén, en Sierra Nevada, a escala 1:15.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;"Maqueta Mulhacén / Esc 1:25.000 / 15 x 15 cm";;"Maqueta 3D del Mulhacén, en Sierra Nevada, a escala 1:25.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";mulhacen;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 16:34:04";1;http://toprelieve3d.com/img/p/1/6/0/8/1608.jpg,http://toprelieve3d.com/img/p/1/6/8/8/1688.jpg,http://toprelieve3d.com/img/p/3/3/7/7/3377.jpg,http://toprelieve3d.com/img/p/3/3/7/8/3378.jpg,http://toprelieve3d.com/img/p/3/3/7/9/3379.jpg,http://toprelieve3d.com/img/p/3/3/8/0/3380.jpg,http://toprelieve3d.com/img/p/3/3/8/1/3381.jpg,http://toprelieve3d.com/img/p/3/7/4/7/3747.jpg,http://toprelieve3d.com/img/p/3/7/4/8/3748.jpg,http://toprelieve3d.com/img/p/3/7/4/9/3749.jpg,http://toprelieve3d.com/img/p/3/7/5/0/3750.jpg,http://toprelieve3d.com/img/p/3/7/5/1/3751.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 25.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Tresmiles:4:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Mulhacén / Esc 1:25.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;mulhacen;;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";0;1;;0;both;0.000000;;;"Maqueta del Mulhacén, en Sierra Nevada, a escala 1:15.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";;;"Maqueta Mulhacén / Esc 1:25.000 / 15 x 15 cm";;"Maqueta 3D del Mulhacén, en Sierra Nevada, a escala 1:25.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección";mulhacen;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 16:34:04";1;http://toprelieve3d.com/img/p/1/6/0/8/1608.jpg,http://toprelieve3d.com/img/p/1/6/8/8/1688.jpg,http://toprelieve3d.com/img/p/3/3/7/7/3377.jpg,http://toprelieve3d.com/img/p/3/3/7/8/3378.jpg,http://toprelieve3d.com/img/p/3/3/7/9/3379.jpg,http://toprelieve3d.com/img/p/3/3/8/0/3380.jpg,http://toprelieve3d.com/img/p/3/3/8/1/3381.jpg,http://toprelieve3d.com/img/p/3/7/4/7/3747.jpg,http://toprelieve3d.com/img/p/3/7/4/8/3748.jpg,http://toprelieve3d.com/img/p/3/7/4/9/3749.jpg,http://toprelieve3d.com/img/p/3/7/5/0/3750.jpg,http://toprelieve3d.com/img/p/3/7/5/1/3751.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 25.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Tresmiles:4:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Pico Urriellu - Naranjo de Bulnes / Esc 1:5.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Naranjo de Bulnes";;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";14;1;;0;both;0.000000;;;"Maqueta del Pico Urriellu a escala 1:5.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;"Pico Urriellu - Naranjo de Bulnes / Esc 1:5.000 / 15 x 15 cm";;"Maqueta 3D del Pico Urriellu a escala 1:5.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";naranjo-de-bulnes;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 21:41:28";1;http://toprelieve3d.com/img/p/1/9/2/0/1920.jpg,http://toprelieve3d.com/img/p/1/9/2/1/1921.jpg,http://toprelieve3d.com/img/p/1/9/2/2/1922.jpg,http://toprelieve3d.com/img/p/1/9/2/3/1923.jpg,http://toprelieve3d.com/img/p/1/9/2/4/1924.jpg,http://toprelieve3d.com/img/p/1/9/2/5/1925.jpg,http://toprelieve3d.com/img/p/1/9/2/6/1926.jpg,http://toprelieve3d.com/img/p/1/9/2/7/1927.jpg,http://toprelieve3d.com/img/p/1/9/2/8/1928.jpg,http://toprelieve3d.com/img/p/1/9/2/9/1929.jpg,http://toprelieve3d.com/img/p/1/9/9/1/1991.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 5.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Zonas de escalada:4:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Pico Urriellu - Naranjo de Bulnes / Esc 1:5.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Naranjo de Bulnes";;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";5;1;;0;both;0.000000;;;"Maqueta del Pico Urriellu a escala 1:5.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;"Pico Urriellu - Naranjo de Bulnes / Esc 1:5.000 / 15 x 15 cm";;"Maqueta 3D del Pico Urriellu a escala 1:5.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";naranjo-de-bulnes;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 21:41:28";1;http://toprelieve3d.com/img/p/1/9/2/0/1920.jpg,http://toprelieve3d.com/img/p/1/9/2/1/1921.jpg,http://toprelieve3d.com/img/p/1/9/2/2/1922.jpg,http://toprelieve3d.com/img/p/1/9/2/3/1923.jpg,http://toprelieve3d.com/img/p/1/9/2/4/1924.jpg,http://toprelieve3d.com/img/p/1/9/2/5/1925.jpg,http://toprelieve3d.com/img/p/1/9/2/6/1926.jpg,http://toprelieve3d.com/img/p/1/9/2/7/1927.jpg,http://toprelieve3d.com/img/p/1/9/2/8/1928.jpg,http://toprelieve3d.com/img/p/1/9/2/9/1929.jpg,http://toprelieve3d.com/img/p/1/9/9/1/1991.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 5.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Zonas de escalada:4:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Pico Urriellu - Naranjo de Bulnes / Esc 1:5.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Naranjo de Bulnes";;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";9;1;;0;both;0.000000;;;"Maqueta del Pico Urriellu a escala 1:5.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;"Pico Urriellu - Naranjo de Bulnes / Esc 1:5.000 / 15 x 15 cm";;"Maqueta 3D del Pico Urriellu a escala 1:5.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";naranjo-de-bulnes;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 21:41:28";1;http://toprelieve3d.com/img/p/1/9/2/0/1920.jpg,http://toprelieve3d.com/img/p/1/9/2/1/1921.jpg,http://toprelieve3d.com/img/p/1/9/2/2/1922.jpg,http://toprelieve3d.com/img/p/1/9/2/3/1923.jpg,http://toprelieve3d.com/img/p/1/9/2/4/1924.jpg,http://toprelieve3d.com/img/p/1/9/2/5/1925.jpg,http://toprelieve3d.com/img/p/1/9/2/6/1926.jpg,http://toprelieve3d.com/img/p/1/9/2/7/1927.jpg,http://toprelieve3d.com/img/p/1/9/2/8/1928.jpg,http://toprelieve3d.com/img/p/1/9/2/9/1929.jpg,http://toprelieve3d.com/img/p/1/9/9/1/1991.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 5.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Zonas de escalada:4:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Pico Urriellu - Naranjo de Bulnes / Esc 1:5.000 / 15 x 15 cm";76;80.165289;1;0.000000;0;;;;;"Naranjo de Bulnes";;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";0;1;;0;both;0.000000;;;"Maqueta del Pico Urriellu a escala 1:5.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;"Pico Urriellu - Naranjo de Bulnes / Esc 1:5.000 / 15 x 15 cm";;"Maqueta 3D del Pico Urriellu a escala 1:5.000 y tamaño 150 x 150 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";naranjo-de-bulnes;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-15 21:41:28";1;http://toprelieve3d.com/img/p/1/9/2/0/1920.jpg,http://toprelieve3d.com/img/p/1/9/2/1/1921.jpg,http://toprelieve3d.com/img/p/1/9/2/2/1922.jpg,http://toprelieve3d.com/img/p/1/9/2/3/1923.jpg,http://toprelieve3d.com/img/p/1/9/2/4/1924.jpg,http://toprelieve3d.com/img/p/1/9/2/5/1925.jpg,http://toprelieve3d.com/img/p/1/9/2/6/1926.jpg,http://toprelieve3d.com/img/p/1/9/2/7/1927.jpg,http://toprelieve3d.com/img/p/1/9/2/8/1928.jpg,http://toprelieve3d.com/img/p/1/9/2/9/1929.jpg,http://toprelieve3d.com/img/p/1/9/9/1/1991.jpg;;0;"Tamaño:15 x 15 cm:1:0,Escala:1 : 5.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Zonas de escalada:4:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Mallos de Riglos / Esc 1:15.000 / 17 x 13 cm";76;80.165289;1;0.000000;0;;;;;"Mallos de Riglos";;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";17;1;;0;both;0.000000;;;"Maqueta de los Mallos de Riglos a escala 1:15.000 y tamaño 170 x 130 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;;;"Maqueta de los Mallos de Riglos a escala 1:15.000 y tamaño 170 x 130 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";mallos-de-riglos;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-17 07:01:17";1;http://toprelieve3d.com/img/p/3/1/4/1/3141.jpg,http://toprelieve3d.com/img/p/3/1/4/2/3142.jpg,http://toprelieve3d.com/img/p/3/1/4/3/3143.jpg,http://toprelieve3d.com/img/p/3/1/4/4/3144.jpg,http://toprelieve3d.com/img/p/3/4/1/9/3419.jpg,http://toprelieve3d.com/img/p/3/4/2/0/3420.jpg,http://toprelieve3d.com/img/p/3/4/2/1/3421.jpg;;0;"Tamaño:17 x 13 cm:1:0,Escala:1 : 15.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Zonas de escalada:4:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Mallos de Riglos / Esc 1:15.000 / 17 x 13 cm";76;80.165289;1;0.000000;0;;;;;"Mallos de Riglos";;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";8;1;;0;both;0.000000;;;"Maqueta de los Mallos de Riglos a escala 1:15.000 y tamaño 170 x 130 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;;;"Maqueta de los Mallos de Riglos a escala 1:15.000 y tamaño 170 x 130 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";mallos-de-riglos;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-17 07:01:17";1;http://toprelieve3d.com/img/p/3/1/4/1/3141.jpg,http://toprelieve3d.com/img/p/3/1/4/2/3142.jpg,http://toprelieve3d.com/img/p/3/1/4/3/3143.jpg,http://toprelieve3d.com/img/p/3/1/4/4/3144.jpg,http://toprelieve3d.com/img/p/3/4/1/9/3419.jpg,http://toprelieve3d.com/img/p/3/4/2/0/3420.jpg,http://toprelieve3d.com/img/p/3/4/2/1/3421.jpg;;0;"Tamaño:17 x 13 cm:1:0,Escala:1 : 15.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Zonas de escalada:4:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Mallos de Riglos / Esc 1:15.000 / 17 x 13 cm";76;80.165289;1;0.000000;0;;;;;"Mallos de Riglos";;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";9;1;;0;both;0.000000;;;"Maqueta de los Mallos de Riglos a escala 1:15.000 y tamaño 170 x 130 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;;;"Maqueta de los Mallos de Riglos a escala 1:15.000 y tamaño 170 x 130 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";mallos-de-riglos;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-17 07:01:17";1;http://toprelieve3d.com/img/p/3/1/4/1/3141.jpg,http://toprelieve3d.com/img/p/3/1/4/2/3142.jpg,http://toprelieve3d.com/img/p/3/1/4/3/3143.jpg,http://toprelieve3d.com/img/p/3/1/4/4/3144.jpg,http://toprelieve3d.com/img/p/3/4/1/9/3419.jpg,http://toprelieve3d.com/img/p/3/4/2/0/3420.jpg,http://toprelieve3d.com/img/p/3/4/2/1/3421.jpg;;0;"Tamaño:17 x 13 cm:1:0,Escala:1 : 15.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Zonas de escalada:4:0";0;new;0;0;0;2;1;0;0;
1;"Maqueta Mallos de Riglos / Esc 1:15.000 / 17 x 13 cm";76;80.165289;1;0.000000;0;;;;;"Mallos de Riglos";;;"Top Relieve 3D";;;;0.000000;30.000000;17.000000;20.000000;2.000000;"Entrega 7-15 Dias";"Entrega 7-15 Dias";0;1;;0;both;0.000000;;;"Maqueta de los Mallos de Riglos a escala 1:15.000 y tamaño 170 x 130 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";;;;;"Maqueta de los Mallos de Riglos a escala 1:15.000 y tamaño 170 x 130 mm. Elaborada en yeso de alta resistencia, pintada a mano y presentada sobre peana de madera tratada con barníz de alta protección.";mallos-de-riglos;;"Disponible para pedido, consúltenos fecha de entrega";1;;"2016-02-17 07:01:17";1;http://toprelieve3d.com/img/p/3/1/4/1/3141.jpg,http://toprelieve3d.com/img/p/3/1/4/2/3142.jpg,http://toprelieve3d.com/img/p/3/1/4/3/3143.jpg,http://toprelieve3d.com/img/p/3/1/4/4/3144.jpg,http://toprelieve3d.com/img/p/3/4/1/9/3419.jpg,http://toprelieve3d.com/img/p/3/4/2/0/3420.jpg,http://toprelieve3d.com/img/p/3/4/2/1/3421.jpg;;0;"Tamaño:17 x 13 cm:1:0,Escala:1 : 15.000:2:0,Ubicación temática:España:3:0,Ubicación temática:Zonas de escalada:4:0";0;new;0;0;0;2;1;0;0;
